as_of_date,ticker,listed_on_or_before,delisted_after,source_file,source_sha256
2024-05-31,000958.SZ,1999-12-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000959.SZ,1999-12-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000960.SZ,2000-02-21,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000963.SZ,2000-01-27,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000966.SZ,2000-03-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000967.SZ,2000-03-30,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000975.SZ,2000-06-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000977.SZ,2000-06-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000983.SZ,2000-07-26,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000987.SZ,2000-07-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000988.SZ,2000-06-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000997.SZ,2000-08-07,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000998.SZ,2000-12-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,000999.SZ,2000-03-09,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,001872.SZ,1993-05-05,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,001914.SZ,1994-09-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,001965.SZ,2017-12-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,001979.SZ,2015-12-30,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002001.SZ,2004-06-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002003.SZ,2004-06-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002007.SZ,2004-06-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002008.SZ,2004-06-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002010.SZ,2004-06-29,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002015.SZ,2004-07-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002024.SZ,2004-07-21,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002025.SZ,2004-07-26,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002027.SZ,2004-08-04,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002028.SZ,2004-08-05,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002032.SZ,2004-08-17,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002044.SZ,2005-05-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002049.SZ,2005-06-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002050.SZ,2005-06-07,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002056.SZ,2006-08-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002064.SZ,2006-08-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002065.SZ,2006-08-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002074.SZ,2006-10-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002078.SZ,2006-11-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002080.SZ,2006-11-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002085.SZ,2006-11-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002091.SZ,2006-12-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002120.SZ,2007-03-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002126.SZ,2007-04-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002128.SZ,2007-04-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002129.SZ,2007-04-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002130.SZ,2007-04-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002138.SZ,2007-06-13,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002142.SZ,2007-07-19,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002145.SZ,2007-08-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002152.SZ,2007-08-13,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002155.SZ,2007-08-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002156.SZ,2007-08-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002157.SZ,2007-08-17,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002176.SZ,2007-10-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002179.SZ,2007-11-01,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002180.SZ,2007-11-13,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002185.SZ,2007-11-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002195.SZ,2007-12-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002202.SZ,2007-12-26,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002203.SZ,2008-01-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002221.SZ,2008-03-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002223.SZ,2008-04-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002230.SZ,2008-05-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002236.SZ,2008-05-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002240.SZ,2008-05-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002241.SZ,2008-05-22,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002244.SZ,2008-05-29,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002252.SZ,2008-06-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002261.SZ,2008-07-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002262.SZ,2008-07-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002266.SZ,2008-08-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002268.SZ,2008-08-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002270.SZ,2008-09-05,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002271.SZ,2008-09-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002273.SZ,2008-09-19,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002281.SZ,2009-08-21,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002294.SZ,2009-09-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002299.SZ,2009-10-21,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002304.SZ,2009-11-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002311.SZ,2009-11-27,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002318.SZ,2009-12-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002320.SZ,2009-12-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002332.SZ,2010-01-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002340.SZ,2010-01-22,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002352.SZ,2010-02-05,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002353.SZ,2010-02-05,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002368.SZ,2010-03-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002371.SZ,2010-03-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002372.SZ,2010-03-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002373.SZ,2010-03-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002384.SZ,2010-04-09,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002385.SZ,2010-04-09,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002389.SZ,2010-04-13,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002399.SZ,2010-05-06,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002405.SZ,2010-05-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002407.SZ,2010-05-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002408.SZ,2010-05-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002409.SZ,2010-05-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002410.SZ,2010-05-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002414.SZ,2010-07-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002415.SZ,2010-05-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002416.SZ,2010-05-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002422.SZ,2010-06-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002423.SZ,2010-06-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002429.SZ,2010-06-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002430.SZ,2010-06-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002432.SZ,2010-06-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002436.SZ,2010-06-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002439.SZ,2010-06-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002444.SZ,2010-07-13,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002456.SZ,2010-08-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002459.SZ,2010-08-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002460.SZ,2010-08-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002461.SZ,2010-08-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002463.SZ,2010-08-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002465.SZ,2010-08-31,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002466.SZ,2010-08-31,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002468.SZ,2010-09-08,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002472.SZ,2010-09-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002475.SZ,2010-09-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002484.SZ,2010-09-29,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002487.SZ,2010-10-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002493.SZ,2010-11-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002498.SZ,2010-11-09,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002500.SZ,2010-11-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002506.SZ,2010-11-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002507.SZ,2010-11-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002508.SZ,2010-11-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002517.SZ,2010-12-07,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002531.SZ,2010-12-31,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002532.SZ,2010-12-31,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002544.SZ,2011-01-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002555.SZ,2011-03-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002557.SZ,2011-03-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002558.SZ,2011-03-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002563.SZ,2011-03-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002568.SZ,2011-03-25,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002594.SZ,2011-06-30,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002595.SZ,2011-06-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002597.SZ,2011-07-07,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002600.SZ,2011-07-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002601.SZ,2011-07-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002602.SZ,2011-07-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002603.SZ,2011-07-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002608.SZ,2011-08-10,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002624.SZ,2011-10-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002625.SZ,2011-11-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002648.SZ,2011-12-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002653.SZ,2012-01-17,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002670.SZ,2012-04-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002673.SZ,2012-05-03,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002683.SZ,2012-06-12,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002698.SZ,2012-09-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002705.SZ,2014-01-21,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002709.SZ,2014-01-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002714.SZ,2014-01-28,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002736.SZ,2014-12-29,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002737.SZ,2014-12-30,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002738.SZ,2014-12-30,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002739.SZ,2015-01-22,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002747.SZ,2015-03-20,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002756.SZ,2015-05-15,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002773.SZ,2015-06-26,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002797.SZ,2016-05-11,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002812.SZ,2016-09-14,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002821.SZ,2016-11-18,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002831.SZ,2016-12-16,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002832.SZ,2016-12-23,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002837.SZ,2016-12-29,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002841.SZ,2017-01-19,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002850.SZ,2017-03-02,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
2024-05-31,002867.SZ,2017-04-27,,sources/daily_basic_20240531.csv,a16f94d627d3c26bed948fc98bbaa5092857977fc89e0064786e206ceb1d9fe2
